DataNo,FrameNo,SampleNo,Ch0,Ch1
1607,1607,0,0.718994,0.0354
1608,1608,0,0.791321,0.035706
1609,1609,0,0.730591,0.036316
1610,1610,0,0.718994,0.044861
1611,1611,0,0.778503,0.046997
1612,1612,0,0.809326,0.050354
1613,1613,0,0.786133,0.018005
1614,1614,0,0.781555,0.038452
1615,1615,0,0.790405,0.045471
1616,1616,0,0.77301,0.027771
1617,1617,0,0.712585,0.031433
1618,1618,0,0.753784,0.032654
1619,1619,0,0.853577,0.041504
1620,1620,0,0.802917,0.0354
1621,1621,0,0.782471,0.055237
1622,1622,0,0.743408,0.031433
1623,1623,0,0.807495,0.032349
1624,1624,0,0.793152,0.037537
1625,1625,0,0.827942,0.038757
1626,1626,0,0.768738,0.035706
1627,1627,0,0.791321,0.053406
1628,1628,0,0.805664,0.045776
1629,1629,0,0.821228,0.04425
1630,1630,0,0.844421,0.040283
1631,1631,0,0.826721,0.047607
1632,1632,0,0.746765,0.027161
1633,1633,0,0.809021,0.06012
1634,1634,0,0.818481,0.049133
1635,1635,0,0.811462,0.019226
1636,1636,0,0.892334,0.040588
1637,1637,0,0.815735,0.035706
1638,1638,0,0.89325,0.036316
1639,1639,0,0.744934,0.030212
1640,1640,0,0.830688,0.031128
1641,1641,0,0.813293,0.048523
1642,1642,0,0.831299,0.033569
1643,1643,0,0.784912,0.013123
1644,1644,0,0.887146,0.040588
1645,1645,0,0.82489,0.034485
1646,1646,0,0.820007,0.035095
1647,1647,0,0.814209,0.015564
1648,1648,0,0.822754,0.03418
1649,1649,0,0.842285,0.034485
1650,1650,0,0.843811,0.015564
1651,1651,0,0.819397,0.036011
1652,1652,0,0.786743,0.029297
1653,1653,0,0.786438,0.038757
1654,1654,0,0.805969,0.036621
1655,1655,0,0.796509,0.02655
1656,1656,0,0.85083,0.038147
1657,1657,0,0.914307,0.043945
1658,1658,0,0.834656,0.028992
1659,1659,0,0.823669,0.055542
1660,1660,0,0.830688,0.019531
1661,1661,0,0.71228,0.029297
1662,1662,0,0.829163,0.036926
1663,1663,0,0.751343,0.019226
1664,1664,0,0.847168,0.036316
1665,1665,0,0.834656,0.016479
1666,1666,0,0.844727,0.044556
1667,1667,0,0.848694,0.041809
1668,1668,0,0.89325,0.041809
1669,1669,0,0.832825,0.049133
1670,1670,0,0.836487,0.0354
1671,1671,0,0.896301,0.04364
1672,1672,0,0.797729,0.019226
1673,1673,0,0.843811,0.024414
1674,1674,0,0.811462,0.032654
1675,1675,0,0.898438,0.039673
1676,1676,0,0.836792,0.029907
1677,1677,0,0.866394,0.005188
1678,1678,0,0.830688,0.03418
1679,1679,0,0.873413,0.047302
1680,1680,0,0.818787,0.032349
1681,1681,0,0.875549,0.035095
1682,1682,0,0.858765,0.035706
1683,1683,0,0.845032,0.022888
1684,1684,0,0.858154,0.054321
1685,1685,0,0.739136,0.022278
1686,1686,0,0.813293,0.014343
1687,1687,0,0.840454,0.037231
1688,1688,0,0.832825,0.032654
1689,1689,0,0.874634,0.027161
1690,1690,0,0.77301,0.025635
1691,1691,0,0.90271,0.050354
1692,1692,0,0.802307,0.041504
1693,1693,0,0.865479,0.027771
1694,1694,0,0.874634,0.020447
1695,1695,0,0.895691,0.047302
1696,1696,0,0.917053,0.049744
1697,1697,0,0.880737,0.015259
1698,1698,0,0.866394,0.031738
1699,1699,0,0.829163,0.031738
1700,1700,0,0.891418,0.036926
1701,1701,0,0.890808,0.037231
1702,1702,0,0.909424,0.036011
1703,1703,0,0.926819,0.032349
1704,1704,0,0.907898,0.021973
1705,1705,0,0.91217,0.03479
1706,1706,0,0.889587,0.035706
1707,1707,0,0.862122,0.036621
1708,1708,0,0.885925,0.023499
1709,1709,0,0.862732,0.038757
1710,1710,0,0.866699,0.062256
1711,1711,0,0.82489,0.03479
1712,1712,0,0.926819,0.046387
1713,1713,0,0.861206,0.031433
1714,1714,0,0.915527,0.04425
1715,1715,0,0.93811,0.045166
1716,1716,0,0.959778,0.047302
1717,1717,0,1.009827,0.049744
1718,1718,0,0.884705,0.033875
1719,1719,0,0.908508,0.040894
1720,1720,0,0.933533,0.039673
1721,1721,0,0.930176,0.066833
1722,1722,0,0.903931,0.030212
1723,1723,0,0.931396,0.039368
1724,1724,0,0.909119,0.052185
1725,1725,0,0.923462,0.025635
1726,1726,0,0.899963,0.029907
1727,1727,0,0.917969,0.036316
1728,1728,0,0.953979,0.0354
1729,1729,0,0.898132,0.040588
1730,1730,0,0.924683,0.047913
1731,1731,0,0.957642,0.051575
1732,1732,0,0.848999,0.017395
1733,1733,0,0.924072,0.022888
1734,1734,0,0.95459,0.046387
1735,1735,0,0.912781,0.059509
1736,1736,0,0.990601,0.032654
1737,1737,0,0.940857,0.04425
1738,1738,0,0.960388,0.062866
1739,1739,0,0.910034,0.021667
1740,1740,0,0.919189,0.042725
1741,1741,0,0.890503,0.027466
1742,1742,0,0.966492,0.039063
1743,1743,0,0.946045,0.045471
1744,1744,0,0.928955,0.0354
1745,1745,0,0.935364,0.01709
1746,1746,0,0.941162,0.037537
1747,1747,0,0.91217,0.037231
1748,1748,0,0.91095,0.047913
1749,1749,0,0.92804,0.022888
1750,1750,0,0.934143,0.028992
1751,1751,0,0.941467,0.039673
1752,1752,0,0.965576,0.035095
1753,1753,0,0.943604,0.046082
1754,1754,0,1.001282,0.035706
1755,1755,0,0.978394,0.053711
1756,1756,0,0.944824,0.03479
1757,1757,0,0.94696,0.053101
1758,1758,0,0.986633,0.047302
1759,1759,0,0.922546,0.030823
1760,1760,0,0.98999,0.045166
1761,1761,0,0.918884,0.036316
1762,1762,0,0.976257,0.041809
1763,1763,0,0.99762,0.054016
1764,1764,0,0.935974,0.029602
1765,1765,0,0.990601,0.062561
1766,1766,0,1.062012,0.051575
1767,1767,0,0.9729,0.041504
1768,1768,0,0.941467,0.041199
1769,1769,0,0.968323,0.024414
1770,1770,0,0.974426,0.019836
1771,1771,0,1.000366,0.036011
1772,1772,0,0.953369,0.039978
1773,1773,0,0.984192,0.048828
1774,1774,0,0.98999,0.039063
1775,1775,0,0.992126,0.021667
1776,1776,0,0.973816,0.013733
1777,1777,0,0.98175,0.036926
1778,1778,0,0.943298,0.049133
1779,1779,0,0.933533,0.039368
1780,1780,0,0.975037,0.053101
1781,1781,0,1.038513,0.05188
1782,1782,0,1.000061,0.040588
1783,1783,0,0.98053,0.031738
1784,1784,0,0.976868,0.035706
1785,1785,0,1.028442,0.049744
1786,1786,0,0.964661,0.028381
1787,1787,0,1.018677,0.043335
1788,1788,0,0.990906,0.02594
1789,1789,0,0.949707,0.04303
1790,1790,0,0.986938,0.053406
1791,1791,0,0.994568,0.05127
1792,1792,0,0.9729,0.039063
1793,1793,0,1.045227,0.062256
1794,1794,0,1.087341,0.049744
1795,1795,0,1.033936,0.045471
1796,1796,0,1.003723,0.061646
1797,1797,0,0.972595,0.035095
1798,1798,0,0.986328,0.027161
1799,1799,0,0.978394,0.046997
1800,1800,0,1.039734,0.036926
1801,1801,0,1.031799,0.04425
1802,1802,0,0.990906,0.043945
1803,1803,0,0.931396,0.037842
1804,1804,0,1.02356,0.068054
1805,1805,0,0.983582,0.028381
1806,1806,0,0.971069,0.03479
1807,1807,0,0.961609,0.036316
1808,1808,0,1.015015,0.062561
1809,1809,0,1.044922,0.067749
1810,1810,0,0.986328,0.036011
1811,1811,0,0.98938,0.011902
1812,1812,0,0.968323,0.033875
1813,1813,0,1.072388,0.032654
1814,1814,0,1.009827,0.028687
1815,1815,0,0.996399,0.035706
1816,1816,0,1.041565,0.04364
1817,1817,0,1.03241,0.048523
1818,1818,0,1.043091,0.04303
1819,1819,0,1.037292,0.057373
1820,1820,0,1.1026,0.054016
1821,1821,0,1.026917,0.041504
1822,1822,0,1.025696,0.038757
1823,1823,0,1.065674,0.034485
1824,1824,0,1.026611,0.041504
1825,1825,0,1.040955,0.042419
1826,1826,0,0.978699,0.039673
1827,1827,0,1.055603,0.055542
1828,1828,0,1.003113,0.042725
1829,1829,0,1.130676,0.054626
1830,1830,0,1.051025,0.028992
1831,1831,0,1.080017,0.045166
1832,1832,0,1.125183,0.056458
1833,1833,0,1.040649,0.024414
1834,1834,0,1.030579,0.028076
1835,1835,0,1.026611,0.021057
1836,1836,0,1.077271,0.039673
1837,1837,0,1.038208,0.066528
1838,1838,0,0.959778,0.036316
1839,1839,0,1.040344,0.018311
1840,1840,0,1.006165,0.031433
1841,1841,0,1.071472,0.040588
1842,1842,0,1.117249,0.047607
1843,1843,0,0.957947,0.030823
1844,1844,0,1.106873,0.046997
1845,1845,0,1.069946,0.044556
1846,1846,0,1.062927,0.023499
1847,1847,0,1.068115,0.037537
1848,1848,0,1.103821,0.047302
1849,1849,0,1.069031,0.027466
1850,1850,0,1.085815,0.046082
1851,1851,0,1.003113,0.02533
1852,1852,0,1.086121,0.046692
1853,1853,0,1.095581,0.039673
1854,1854,0,1.027832,0.039063
1855,1855,0,1.05957,0.049438
1856,1856,0,1.123352,0.047913
1857,1857,0,1.100769,0.063782
1858,1858,0,1.139832,0.062561
1859,1859,0,1.060486,0.038757
1860,1860,0,1.106567,0.053406
1861,1861,0,1.038208,0.027771
1862,1862,0,1.115723,0.034485
1863,1863,0,1.079407,0.049133
1864,1864,0,1.005554,0.031738
1865,1865,0,1.125183,0.049133
1866,1866,0,1.087036,0.048218
1867,1867,0,1.091919,0.050964
1868,1868,0,1.016235,0.04425
1869,1869,0,1.043091,0.037231
1870,1870,0,1.105957,0.043945
1871,1871,0,0.999756,0.036316
1872,1872,0,1.04248,0.039673
1873,1873,0,1.087036,0.042725
1874,1874,0,1.087952,0.039978
1875,1875,0,1.071167,0.038147
1876,1876,0,1.107178,0.033264
1877,1877,0,1.220093,0.063171
1878,1878,0,1.060486,0.071716
1879,1879,0,1.104126,0.017395
1880,1880,0,1.131897,0.035706
1881,1881,0,1.064453,0.036011
1882,1882,0,1.157837,0.057983
1883,1883,0,1.163025,0.033264
1884,1884,0,1.129456,0.041199
1885,1885,0,1.151428,0.050964
1886,1886,0,1.133118,0.061951
1887,1887,0,1.09375,0.046387
1888,1888,0,1.196899,0.05127
1889,1889,0,1.095581,0.036316
1890,1890,0,1.094666,0.040894
1891,1891,0,1.124878,0.045471
1892,1892,0,1.16333,0.049133
1893,1893,0,1.112976,0.041199
1894,1894,0,1.134644,0.053711
1895,1895,0,1.040955,0.041809
1896,1896,0,1.178589,0.052185
1897,1897,0,1.115112,0.04364
1898,1898,0,1.130981,0.046082
1899,1899,0,1.139526,0.047607
1900,1900,0,1.189575,0.050659
1901,1901,0,1.125793,0.065613
1902,1902,0,1.089478,0.047302
1903,1903,0,1.07605,0.043335
1904,1904,0,1.132813,0.05127
1905,1905,0,1.152039,0.05188
1906,1906,0,1.131287,0.050659
1907,1907,0,1.20697,0.049133
1908,1908,0,1.069641,0.027466
1909,1909,0,1.128235,0.04425
1910,1910,0,1.117554,0.050659
1911,1911,0,1.149597,0.037842
1912,1912,0,1.110229,0.019836
1913,1913,0,1.221924,0.045166
1914,1914,0,1.142578,0.056763
1915,1915,0,1.13678,0.048828
1916,1916,0,1.120911,0.043335
1917,1917,0,1.207581,0.05127
1918,1918,0,1.159668,0.056152
1919,1919,0,1.220703,0.049438
1920,1920,0,1.141663,0.042419
1921,1921,0,1.13739,0.028381
1922,1922,0,1.156616,0.027771
1923,1923,0,1.170959,0.069275
1924,1924,0,1.170959,0.045166
1925,1925,0,1.157227,0.072632
1926,1926,0,1.109924,0.043945
1927,1927,0,1.157227,0.039368
1928,1928,0,1.256104,0.063477
1929,1929,0,1.109314,0.037842
1930,1930,0,1.167908,0.04303
1931,1931,0,1.202087,0.050659
1932,1932,0,1.152344,0.046692
1933,1933,0,1.191406,0.061035
1934,1934,0,1.249695,0.054321
1935,1935,0,1.214905,0.05249
1936,1936,0,1.202698,0.052795
1937,1937,0,1.250305,0.045471
1938,1938,0,1.227112,0.066833
1939,1939,0,1.112671,0.024719
1940,1940,0,1.202087,0.035095
1941,1941,0,1.271057,0.066528
1942,1942,0,1.244507,0.045776
1943,1943,0,1.242065,0.083618
1944,1944,0,1.172485,0.036926
1945,1945,0,1.192627,0.046692
1946,1946,0,1.191101,0.052185
1947,1947,0,1.196289,0.044861
1948,1948,0,1.208496,0.039673
1949,1949,0,1.127014,0.04303
1950,1950,0,1.228333,0.048523
1951,1951,0,1.191711,0.05249
1952,1952,0,1.221008,0.047302
1953,1953,0,1.236877,0.053406
1954,1954,0,1.20697,0.039673
1955,1955,0,1.216736,0.047607
1956,1956,0,1.20575,0.028076
1957,1957,0,1.18988,0.031738
1958,1958,0,1.229248,0.038757
1959,1959,0,1.23291,0.065308
1960,1960,0,1.237488,0.054932
1961,1961,0,1.210632,0.06897
1962,1962,0,1.157227,0.046387
1963,1963,0,1.181946,0.033264
1964,1964,0,1.256104,0.055237
1965,1965,0,1.245422,0.065002
1966,1966,0,1.219177,0.021362
1967,1967,0,1.259766,0.044556
1968,1968,0,1.241455,0.054626
1969,1969,0,1.283569,0.055847
1970,1970,0,1.311951,0.057983
1971,1971,0,1.177368,0.043945
1972,1972,0,1.229858,0.0354
1973,1973,0,1.14502,0.039978
1974,1974,0,1.311035,0.056458
1975,1975,0,1.217651,0.047302
1976,1976,0,1.186829,0.059814
1977,1977,0,1.239319,0.061035
1978,1978,0,1.278076,0.066528
1979,1979,0,1.325684,0.055542
1980,1980,0,1.239624,0.019531
1981,1981,0,1.287842,0.042419
1982,1982,0,1.320801,0.073242
1983,1983,0,1.234436,0.048828
1984,1984,0,1.275024,0.053101
1985,1985,0,1.245117,0.054321
1986,1986,0,1.194458,0.040588
1987,1987,0,1.234436,0.048218
1988,1988,0,1.247253,0.049744
1989,1989,0,1.231995,0.057983
1990,1990,0,1.252136,0.040894
1991,1991,0,1.244202,0.049744
1992,1992,0,1.242371,0.043335
1993,1993,0,1.288452,0.051575
1994,1994,0,1.233826,0.045471
1995,1995,0,1.257629,0.036011
1996,1996,0,1.269836,0.04303
1997,1997,0,1.244202,0.047302
1998,1998,0,1.262207,0.018921
1999,1999,0,1.291809,0.049438
2000,2000,0,1.260986,0.05188
2001,2001,0,1.281738,0.04425
2002,2002,0,1.271973,0.04425
2003,2003,0,1.292725,0.067444
2004,2004,0,1.29303,0.06897
2005,2005,0,1.28418,0.022278
2006,2006,0,1.314392,0.045166
2007,2007,0,1.292419,0.056763
2008,2008,0,1.318054,0.061035
2009,2009,0,1.213684,0.030518
2010,2010,0,1.282349,0.049438
2011,2011,0,1.317749,0.054321
2012,2012,0,1.325684,0.061646
2013,2013,0,1.287842,0.03479
2014,2014,0,1.358032,0.038452
2015,2015,0,1.275635,0.048523
2016,2016,0,1.218567,0.047302
2017,2017,0,1.256409,0.045776
2018,2018,0,1.374512,0.058899
2019,2019,0,1.323853,0.051575
2020,2020,0,1.347656,0.055542
2021,2021,0,1.31073,0.040894
2022,2022,0,1.347046,0.054626
2023,2023,0,1.321411,0.050354
2024,2024,0,1.322327,0.062866
2025,2025,0,1.324158,0.060425
2026,2026,0,1.331787,0.058289
2027,2027,0,1.308594,0.035095
2028,2028,0,1.342773,0.06134
2029,2029,0,1.290894,0.05249
2030,2030,0,1.32019,0.074158
2031,2031,0,1.401978,0.064392
2032,2032,0,1.31073,0.065918
2033,2033,0,1.339417,0.064087
2034,2034,0,1.340027,0.074463
2035,2035,0,1.295471,0.048828
2036,2036,0,1.264343,0.057068
2037,2037,0,1.319275,0.055237
2038,2038,0,1.398926,0.06073
2039,2039,0,1.300354,0.051575
2040,2040,0,1.32019,0.033875
2041,2041,0,1.370239,0.057983
2042,2042,0,1.382446,0.06073
2043,2043,0,1.330872,0.053406
2044,2044,0,1.334229,0.040588
2045,2045,0,1.283875,0.047913
2046,2046,0,1.308899,0.048523
2047,2047,0,1.406555,0.058899
2048,2048,0,1.320801,0.055847
2049,2049,0,1.312561,0.047913
2050,2050,0,1.439514,0.06012
2051,2051,0,1.385193,0.057068
2052,2052,0,1.325989,0.042725
2053,2053,0,1.368103,0.071716
2054,2054,0,1.318665,0.053711
2055,2055,0,1.341553,0.079346
2056,2056,0,1.304321,0.02655
2057,2057,0,1.406555,0.083618
2058,2058,0,1.309509,0.043335
2059,2059,0,1.393433,0.055542
2060,2060,0,1.339111,0.046387
2061,2061,0,1.356201,0.027161
2062,2062,0,1.373901,0.047913
2063,2063,0,1.346741,0.052795
2064,2064,0,1.316528,0.043945
2065,2065,0,1.316528,0.074158
2066,2066,0,1.347656,0.050659
2067,2067,0,1.401367,0.056458
2068,2068,0,1.36322,0.071106
2069,2069,0,1.398926,0.056458
2070,2070,0,1.377563,0.070496
2071,2071,0,1.384277,0.06897
2072,2072,0,1.375732,0.059509
2073,2073,0,1.315308,0.045471
2074,2074,0,1.359558,0.055847
2075,2075,0,1.362,0.057678
2076,2076,0,1.356506,0.065918
2077,2077,0,1.39679,0.075684
2078,2078,0,1.418457,0.058594
2079,2079,0,1.41571,0.046387
2080,2080,0,1.362915,0.049744
2081,2081,0,1.420288,0.057983
2082,2082,0,1.315308,0.04364
2083,2083,0,1.393127,0.053101
2084,2084,0,1.416321,0.059509
2085,2085,0,1.378479,0.033875
2086,2086,0,1.35498,0.054932
2087,2087,0,1.395264,0.04303
2088,2088,0,1.401367,0.049133
2089,2089,0,1.416626,0.076294
2090,2090,0,1.395569,0.054016
2091,2091,0,1.40564,0.052795
2092,2092,0,1.464233,0.058289
2093,2093,0,1.384583,0.056458
2094,2094,0,1.40625,0.027161
2095,2095,0,1.387024,0.05249
2096,2096,0,1.427002,0.06134
2097,2097,0,1.446838,0.058899
2098,2098,0,1.405029,0.061951
2099,2099,0,1.469727,0.053101
2100,2100,0,1.415405,0.054932
2101,2101,0,1.44043,0.042725
2102,2102,0,1.469421,0.061646
2103,2103,0,1.437378,0.054321
2104,2104,0,1.500854,0.060425
2105,2105,0,1.407471,0.02594
2106,2106,0,1.499939,0.065613
2107,2107,0,1.409302,0.048523
2108,2108,0,1.375427,0.053406
2109,2109,0,1.427307,0.046387
2110,2110,0,1.394348,0.056458
2111,2111,0,1.437988,0.045471
2112,2112,0,1.465149,0.074463
2113,2113,0,1.428223,0.045166
2114,2114,0,1.517334,0.063477
2115,2115,0,1.419067,0.042725
2116,2116,0,1.429749,0.058594
2117,2117,0,1.435242,0.071411
2118,2118,0,1.417847,0.038757
2119,2119,0,1.390076,0.058899
2120,2120,0,1.448975,0.064392
2121,2121,0,1.417236,0.05127
2122,2122,0,1.427612,0.054932
2123,2123,0,1.470337,0.056152
2124,2124,0,1.40625,0.054016
2125,2125,0,1.459351,0.050964
2126,2126,0,1.463623,0.041504
2127,2127,0,1.467896,0.04364
2128,2128,0,1.470947,0.029602
2129,2129,0,1.478882,0.057678
2130,2130,0,1.448669,0.077209
2131,2131,0,1.420593,0.051575
2132,2132,0,1.426392,0.050659
2133,2133,0,1.497192,0.075378
2134,2134,0,1.513367,0.064087
2135,2135,0,1.462402,0.043945
2136,2136,0,1.477356,0.048218
2137,2137,0,1.486206,0.077209
2138,2138,0,1.422119,0.02594
2139,2139,0,1.484985,0.063171
2140,2140,0,1.44989,0.045166
2141,2141,0,1.464844,0.055847
2142,2142,0,1.444702,0.037842
2143,2143,0,1.413269,0.046692
2144,2144,0,1.480408,0.057068
2145,2145,0,1.478577,0.062561
2146,2146,0,1.416016,0.042725
2147,2147,0,1.444702,0.052795
2148,2148,0,1.408997,0.038147
2149,2149,0,1.521912,0.045776
2150,2150,0,1.400757,0.05249
2151,2151,0,1.553955,0.046692
2152,2152,0,1.472778,0.062866
2153,2153,0,1.507263,0.063782
2154,2154,0,1.46698,0.04303
2155,2155,0,1.487122,0.066833
2156,2156,0,1.399536,0.046692
2157,2157,0,1.515198,0.061951
2158,2158,0,1.468811,0.037842
2159,2159,0,1.439819,0.055542
2160,2160,0,1.473083,0.059204
2161,2161,0,1.53717,0.083008
2162,2162,0,1.45752,0.064087
2163,2163,0,1.515198,0.066223
2164,2164,0,1.517944,0.058289
2165,2165,0,1.550598,0.062561
2166,2166,0,1.483459,0.057068
2167,2167,0,1.474915,0.056152
2168,2168,0,1.402283,0.046387
2169,2169,0,1.523132,0.052185
2170,2170,0,1.482544,0.055237
2171,2171,0,1.481018,0.048828
2172,2172,0,1.520386,0.064087
2173,2173,0,1.434021,0.045776
2174,2174,0,1.413879,0.051575
2175,2175,0,1.503601,0.064392
2176,2176,0,1.521912,0.05188
2177,2177,0,1.555176,0.053406
2178,2178,0,1.502686,0.063782
2179,2179,0,1.538086,0.055847
2180,2180,0,1.601257,0.062866
2181,2181,0,1.535034,0.054016
2182,2182,0,1.549377,0.073853
2183,2183,0,1.524963,0.058289
2184,2184,0,1.549072,0.07019
2185,2185,0,1.529236,0.070496
2186,2186,0,1.542664,0.065002
2187,2187,0,1.521912,0.079041
2188,2188,0,1.543884,0.038757
2189,2189,0,1.612244,0.065308
2190,2190,0,1.538696,0.039063
2191,2191,0,1.508179,0.05188
2192,2192,0,1.437073,0.049438
2193,2193,0,1.488342,0.079956
2194,2194,0,1.516418,0.065308
2195,2195,0,1.596375,0.062256
2196,2196,0,1.465149,0.057983
2197,2197,0,1.521301,0.057678
2198,2198,0,1.546936,0.060425
2199,2199,0,1.638794,0.070496
2200,2200,0,1.583252,0.046082
2201,2201,0,1.517334,0.052795
2202,2202,0,1.551819,0.033875
2203,2203,0,1.481018,0.049744
2204,2204,0,1.578064,0.06073
2205,2205,0,1.547546,0.04303
2206,2206,0,1.618652,0.07019
2207,2207,0,1.565857,0.058594
2208,2208,0,1.512451,0.037231
2209,2209,0,1.626892,0.070801
2210,2210,0,1.564636,0.071411
2211,2211,0,1.564636,0.057068
2212,2212,0,1.526794,0.046692
2213,2213,0,1.54541,0.068054
2214,2214,0,1.586609,0.048828
2215,2215,0,1.665344,0.074158
2216,2216,0,1.552124,0.061035
2217,2217,0,1.567688,0.060425
2218,2218,0,1.547546,0.055847
2219,2219,0,1.575317,0.06012
2220,2220,0,1.583252,0.048523
2221,2221,0,1.594238,0.060425
2222,2222,0,1.587219,0.053406
2223,2223,0,1.581421,0.053101
2224,2224,0,1.600952,0.068359
2225,2225,0,1.578064,0.052185
2226,2226,0,1.574097,0.038147
2227,2227,0,1.540527,0.046082
2228,2228,0,1.54541,0.06073
2229,2229,0,1.605225,0.064392
2230,2230,0,1.554871,0.072021
2231,2231,0,1.618652,0.050049
2232,2232,0,1.601868,0.067749
2233,2233,0,1.550598,0.028687
2234,2234,0,1.672974,0.065613
2235,2235,0,1.585083,0.077209
2236,2236,0,1.521301,0.061951
2237,2237,0,1.628723,0.059509
2238,2238,0,1.614685,0.056152
2239,2239,0,1.661072,0.057678
2240,2240,0,1.633301,0.061035
2241,2241,0,1.566162,0.048218
2242,2242,0,1.60553,0.075378
2243,2243,0,1.648865,0.062866
2244,2244,0,1.590881,0.059204
2245,2245,0,1.573486,0.045166
2246,2246,0,1.621704,0.08667
2247,2247,0,1.61377,0.06073
2248,2248,0,1.658325,0.062256
2249,2249,0,1.594238,0.061646
2250,2250,0,1.624756,0.06958
2251,2251,0,1.609802,0.061951
2252,2252,0,1.655579,0.048523
2253,2253,0,1.620483,0.032349
2254,2254,0,1.605835,0.047913
2255,2255,0,1.604919,0.057068
2256,2256,0,1.581116,0.050964
2257,2257,0,1.629944,0.075684
2258,2258,0,1.647644,0.060425
2259,2259,0,1.620178,0.05249
2260,2260,0,1.62323,0.055847
2261,2261,0,1.673279,0.042725
2262,2262,0,1.563416,0.056458
2263,2263,0,1.589355,0.056458
2264,2264,0,1.629639,0.070496
2265,2265,0,1.601868,0.049438
2266,2266,0,1.644592,0.066833
2267,2267,0,1.672974,0.081482
2268,2268,0,1.665649,0.062866
2269,2269,0,1.605225,0.048218
2270,2270,0,1.596375,0.047913
2271,2271,0,1.673279,0.092773
2272,2272,0,1.6922,0.068665
2273,2273,0,1.619568,0.054321
2274,2274,0,1.687012,0.050659
2275,2275,0,1.625671,0.068359
2276,2276,0,1.638489,0.072021
2277,2277,0,1.651611,0.064087
2278,2278,0,1.600342,0.067139
2279,2279,0,1.725769,0.071411
2280,2280,0,1.646423,0.054932
2281,2281,0,1.683655,0.076599
2282,2282,0,1.651306,0.028687
2283,2283,0,1.656799,0.074463
2284,2284,0,1.711426,0.081787
2285,2285,0,1.672974,0.083008
2286,2286,0,1.69281,0.056763
2287,2287,0,1.651306,0.079651
2288,2288,0,1.673584,0.055847
2289,2289,0,1.687317,0.073547
2290,2290,0,1.716003,0.049744
2291,2291,0,1.673889,0.068359
2292,2292,0,1.662292,0.048218
2293,2293,0,1.710815,0.060425
2294,2294,0,1.697998,0.071411
2295,2295,0,1.681824,0.076294
2296,2296,0,1.621399,0.063477
2297,2297,0,1.673889,0.076904
2298,2298,0,1.676941,0.065002
2299,2299,0,1.705933,0.053101
2300,2300,0,1.718445,0.064087
2301,2301,0,1.751709,0.063477
2302,2302,0,1.655884,0.031128
2303,2303,0,1.699524,0.069275
2304,2304,0,1.685181,0.060425
2305,2305,0,1.624146,0.052185
2306,2306,0,1.682739,0.048218
2307,2307,0,1.64978,0.044556
2308,2308,0,1.685791,0.069275
2309,2309,0,1.741028,0.061951
2310,2310,0,1.648254,0.057068
2311,2311,0,1.63208,0.044556
2312,2312,0,1.650391,0.057983
2313,2313,0,1.696472,0.062866
2314,2314,0,1.702271,0.050049
2315,2315,0,1.706238,0.050964
2316,2316,0,1.690674,0.064697
2317,2317,0,1.721497,0.063782
2318,2318,0,1.714172,0.056763
2319,2319,0,1.705933,0.056152
2320,2320,0,1.759949,0.072021
2321,2321,0,1.764221,0.068054
2322,2322,0,1.708374,0.050354
2323,2323,0,1.732178,0.055847
2324,2324,0,1.719055,0.068359
2325,2325,0,1.661072,0.062866
2326,2326,0,1.723938,0.067749
2327,2327,0,1.709595,0.068054
2328,2328,0,1.673889,0.058899
2329,2329,0,1.714172,0.06134
2330,2330,0,1.677856,0.063171
2331,2331,0,1.763,0.069275
2332,2332,0,1.7276,0.057678
2333,2333,0,1.715698,0.049744
2334,2334,0,1.678162,0.052795
2335,2335,0,1.729431,0.067139
2336,2336,0,1.744995,0.07019
2337,2337,0,1.773376,0.064392
2338,2338,0,1.681213,0.058594
2339,2339,0,1.777954,0.069885
2340,2340,0,1.751709,0.065308
2341,2341,0,1.781921,0.066528
2342,2342,0,1.751709,0.063171
2343,2343,0,1.780396,0.06134
2344,2344,0,1.754761,0.046082
2345,2345,0,1.731567,0.066528
2346,2346,0,1.708984,0.057983
2347,2347,0,1.763611,0.066223
2348,2348,0,1.723022,0.061646
2349,2349,0,1.772156,0.059509
2350,2350,0,1.640625,0.049133
2351,2351,0,1.751404,0.075073
2352,2352,0,1.766052,0.077209
2353,2353,0,1.784058,0.075378
2354,2354,0,1.731873,0.061951
2355,2355,0,1.705627,0.05188
2356,2356,0,1.735229,0.073547
2357,2357,0,1.760559,0.057068
2358,2358,0,1.765442,0.053101
2359,2359,0,1.758423,0.064087
2360,2360,0,1.790466,0.057068
2361,2361,0,1.749268,0.079041
2362,2362,0,1.81488,0.074768
2363,2363,0,1.750183,0.050354
2364,2364,0,1.738586,0.07843
2365,2365,0,1.766663,0.037842
2366,2366,0,1.844482,0.068665
2367,2367,0,1.776123,0.064087
2368,2368,0,1.789246,0.076294
2369,2369,0,1.756592,0.062561
2370,2370,0,1.772461,0.059509
2371,2371,0,1.774902,0.063171
2372,2372,0,1.777649,0.080566
2373,2373,0,1.801758,0.074768
2374,2374,0,1.749573,0.05188
2375,2375,0,1.791077,0.057983
2376,2376,0,1.796875,0.032349
2377,2377,0,1.750488,0.050049
2378,2378,0,1.734619,0.058899
2379,2379,0,1.815491,0.055847
2380,2380,0,1.751404,0.06134
2381,2381,0,1.784363,0.073547
2382,2382,0,1.78833,0.059814
